,feature_names,feature_weights
0,birth control,5.177065238889845
1,intrauterin devic,2.8139002217402553
2,contracept use,1.9843383018552936
3,care provid,1.9502909902282033
4,xe xa,1.8622493501494608
5,contracept method,1.7157121951685126
6,devic iud,1.7118168330778962
7,increas risk,1.7043655348964575
8,form birth,1.6722051515722192
9,mayo clinic,1.5039424528990746
10,famili plan,1.435147377300766
11,prevent pregnanc,1.424918867223662
12,iud insert,1.4197169931822216
13,fallopian tube,1.4154530474280413
14,inflammatori diseas,1.4002825566274613
15,sexual health,1.3610714641241366
16,pelvic inflammatori,1.3163708591366494
17,symptom includ,1.3133227383596844
18,plan parenthood,1.2648600752809689
19,don xe,1.1642359648669176
20,sign symptom,1.1502569705433674
21,use condom,1.1457268578432465
22,href http,1.0092662794724474
23,sexual transmit,0.9750213845277739
24,control pill,0.9622711302390707
25,women use,0.959354072383659
26,right away,0.9590706139849046
27,control method,0.9397639220261433
28,emerg contracept,0.938920164520657
29,xc xb,0.8951292043974279
30,nshare stori,0.8783870050139521
31,symptom caus,0.8770873054680591
32,obstetrician gynecologist,0.8370101888931888
33,nintrauterin devic,0.8264792224212665
34,copper iud,0.8153816336021809
35,fertil egg,0.8026639209536717
36,doesn xe,0.7860655891810719
37,public health,0.7527095392498032
38,nmayo clinic,0.7464203975501029
39,xc xa,0.7398046355366037
40,nbirth control,0.7242141080283934
41,chronic diseas,0.698053909056511
42,method birth,0.6947261367943169
43,insert uteru,0.6936804115558365
44,menstrual cycl,0.6771481037714634
45,high blood,0.6588362414036405
46,american sexual,0.6540084022141426
47,nbook appoint,0.6480024344819365
48,care health,0.6443929885748703
49,pregnanc prevent,0.641303636682132
50,contain hormon,0.6327533301677662
51,infect sti,0.6271550702452474
52,nbarrier method,0.6248042444896111
53,blood pressur,0.6220245941427689
54,ntest procedur,0.6112555655470479
55,becom pregnant,0.6096426382567477
56,privaci polici,0.5914508823666002
57,ectop pregnanc,0.5882614657310874
58,inform provid,0.5822697523526943
59,health associ,0.5805803698512466
60,xe protect,0.5796436981183466
61,women xe,0.5796037640006355
62,pregnanc year,0.5676238148265468
63,protect sexual,0.5574643070722632
64,appoint nzip,0.5508680479713379
65,talk doctor,0.5503557920564426
66,ani health,0.5448556503195346
67,control nbirth,0.5412119621012789
68,woman xe,0.5124193620341899
69,patient care,0.4992686694487057
70,transmit infect,0.49656765258787117
71,nzip citi,0.4795200795409385
72,access locat,0.4795200795409385
73,nsearch npleas,0.4795200795409385
74,field nsorri,0.4795200795409385
75,pleas search,0.4795200795409385
76,locat nsearch,0.4795200795409385
77,locat pleas,0.4795200795409385
78,couldn access,0.4795200795409385
79,nsorri ani,0.4795200795409385
80,thi field,0.4795200795409385
81,center search,0.4795200795409385
82,search locat,0.4795200795409385
83,npleas thi,0.4795200795409385
84,state nwe,0.4795200795409385
85,nwe couldn,0.4795200795409385
86,citi state,0.4795200795409385
87,xe xe,0.47900804292491983
88,nreproduct health,0.47887419625317734
89,diseas control,0.4783620722764011
90,xe health,0.47586465149738444
91,vagin discharg,0.4739300350209313
92,clinic trial,0.47197208757353354
93,nthi content,0.4495791399032031
94,content doe,0.4464241169819477
95,onlin servic,0.44241205460681066
96,caus treatment,0.44102621067094705
97,make sure,0.44028390511614374
98,inform verifi,0.4337341042540949
99,diagnosi treatment,0.4322049432773091
100,nfacebook ntwitter,0.41714735204666853
101,ntake action,0.40590693202542105
102,famili physician,0.4055950593975364
103,ndrug supplement,0.3992877481958125
104,nbi use,0.39828316558101756
105,women age,0.3936371894023393
106,clinic doe,0.37588985385025014
107,doe endors,0.37588985385025014
108,topic patient,0.3727022144017003
109,nsexual orient,0.35888778976163965
110,secondari sidebar,0.3494559712614321
111,skip secondari,0.3494559712614321
112,famili doctor,0.34879292271152246
113,american academi,0.3443138995023543
114,pregnanc xe,0.3430658965195289
115,medic educ,0.3426246843966844
116,make appoint,0.33620349766968655
117,nsexual health,0.33378409698627665
118,clinic ncoronaviru,0.33366891036271135
119,ask doctor,0.3308289049890018
120,risk factor,0.3303888935581358
121,reduc risk,0.3289345082857202
122,ncontact ncontact,0.3239130867963101
123,nhiv aid,0.32361504226741766
124,nsearch thi,0.3156618410992069
125,care finder,0.31134346181753375
126,nabort care,0.31134346181753375
127,peopl worldwid,0.3067261311673367
128,save live,0.3065026297171112
129,donor servic,0.3049745085358669
130,xd xb,0.3021638475410979
131,xd xd,0.3021638475410979
132,help prevent,0.30150448399032387
133,http www,0.29808288015849516
134,new coronaviru,0.2954402414305642
135,diseas prevent,0.2923276677829231
136,ncontact donor,0.2916659476276344
137,educ inform,0.2899473744267695
138,addit inform,0.28988968347707966
139,hpv vaccin,0.28411921555282016
140,njob volunt,0.2783822559130111
141,educ research,0.2759448129348566
142,sidebar skip,0.2758754131511964
143,nsexual transmit,0.2653522154163374
144,health resourc,0.26387267173370743
145,thi method,0.2601383250021006
146,ngo navig,0.2588026920677831
147,search nsearch,0.2588026920677831
148,navig ngo,0.2588026920677831
149,nopen search,0.2588026920677831
150,nsearch nfind,0.2588026920677831
151,symptom checker,0.25648457351493115
152,ani time,0.25547026341822693
153,recommend male,0.2549232957780429
154,ncall plan,0.25118868911704584
155,nsearch nsearch,0.2505898077119253
156,nfor educ,0.24547674769673408
157,nlog patient,0.24530474711222716
158,patient account,0.24530474711222716
159,isn xe,0.24280607779411645
160,nget care,0.24106615554242114
161,remov ani,0.2397137432506821
162,million peopl,0.23797065110516102
163,http cdc,0.23460341414698815
164,www adob,0.23460341414698815
165,net ss,0.23460341414698815
166,cdc net,0.23460341414698815
167,web analyt,0.23460341414698815
168,adob com,0.23460341414698815
169,com img,0.23460341414698815
170,width alt,0.23460341414698815
171,alt web,0.23460341414698815
172,ns height,0.23460341414698815
173,ns ns,0.23460341414698815
174,ni agre,0.23416517124756048
175,procedur devic,0.23079809114890285
176,ol nlearn,0.22993389587589788
177,site nespa,0.22993389587589788
178,nfind nespa,0.22993389587589788
179,clinic nskip,0.22321205849097386
180,content nthi,0.22321205849097386
181,doe english,0.22321205849097386
182,doe arab,0.22321205849097386
183,center diseas,0.22133043688643939
184,care nanswer,0.2207540726515089
185,tip nopioid,0.2207540726515089
186,nanswer infant,0.2207540726515089
187,npeni curv,0.2207540726515089
188,npediatr hospit,0.2207540726515089
189,nopioid addict,0.2207540726515089
190,curv erect,0.2207540726515089
191,erect nm,0.2207540726515089
192,hospit nholist,0.2207540726515089
193,cancer care,0.2207540726515089
194,nholist cancer,0.2207540726515089
195,infant reflux,0.2207540726515089
196,nm tip,0.2207540726515089
197,sponsor npeni,0.2207540726515089
198,addict npediatr,0.2207540726515089
199,navig ntake,0.22049684530359523
200,nemerg contracept,0.21965040470390307
201,dark spot,0.21921065912695073
202,insur nget,0.21853554938446296
203,care nget,0.21853554938446296
204,vaccin recommend,0.21801697245805363
205,inform million,0.2178901741202933
206,vital reproduct,0.2178901741202933
207,care sex,0.2178901741202933
208,deliv vital,0.2178901741202933
209,parenthood ha,0.2178901741202933
210,parenthood deliv,0.2178901741202933
211,src http,0.21515520746119288
212,nheart diseas,0.21508324330508147
213,nfind local,0.2145401453360862
214,nlocal offic,0.21278658651261775
215,parenthood global,0.21278658651261775
216,diseas quiz,0.21035719864227279
217,deduct fullest,0.2100165401335234
218,extent allow,0.2100165401335234
219,fullest extent,0.2100165401335234
220,use thi,0.2098148496104505
221,familydoctor org,0.2095098744609349
222,control prevent,0.209417403522732
223,nabout cdc,0.20810322548792998
224,ngender ident,0.20709015578773762
225,npregnanc nsex,0.20709015578773762
226,ncancer nemerg,0.20709015578773762
227,nabort nbirth,0.20709015578773762
228,nhealth npregnanc,0.20709015578773762
229,collect inform,0.20683163184175468
230,sex educ,0.20611214877548875
231,health nsexual,0.2020171003145338
232,foundat medic,0.20158905444766564
233,mayo foundat,0.20158905444766564
234,height width,0.19934093962909374
235,parenthood ndonat,0.19880917040173474
236,highli effect,0.1986932581816653
237,mobil icon,0.19678700820117995
238,triangl park,0.19628726510612016
239,park nc,0.19628726510612016
240,nfirst aid,0.19529718508841695
241,xb xd,0.19243718568169813
242,doe provid,0.19208350164168883
243,ss cdcgov,0.19102489107600726
244,cdcgov ns,0.19102489107600726
245,nfact figur,0.19090839158448747
246,doctor thi,0.19010189980552963
247,npress releas,0.18951421688267217
248,academi famili,0.18869487178713062
249,nenglish nespa,0.1880767102806956
250,ol nportugu,0.1880767102806956
251,polici xc,0.1878145995648639
252,diet na,0.1873865864568866
253,condit privaci,0.18528496116929719
254,unit state,0.18323158750262417
255,xa plan,0.18322562144786045
256,org nespa,0.18206783537664062
257,care noverview,0.17921623916045412
258,term use,0.17514863877482098
259,asha nsecondari,0.1708800551058844
260,research xc,0.17025986813059518
261,box nresearch,0.16900967274873838
262,nresearch triangl,0.16900967274873838
263,medic advic,0.1671040248612735
264,ol ndonat,0.16700139448636991
265,non feder,0.16626397755286007
266,feder websit,0.16626397755286007
267,nhave question,0.16515134934060124
268,xc xbb,0.16221811574511658
269,nmental health,0.1616645400451618
270,person inform,0.1616258464375757
271,polici websit,0.1614367860557314
272,infect std,0.1598764787781747
273,ntoggl navig,0.1596013578911974
274,account nenglish,0.15536454191840476
275,diet plan,0.15528559815800527
276,healthi live,0.15523799382669812
277,skin condit,0.152817341995245
278,long term,0.1524008307273352
279,place health,0.15121256275938882
280,clinic school,0.14974104396360324
281,img src,0.14940679871885235
282,center chronic,0.14755055401313547
283,throw thi,0.14614043941796717
284,hill md,0.14614043941796717
285,skin thi,0.14614043941796717
286,spot thi,0.14614043941796717
287,unit natur,0.14614043941796717
288,natur nhow,0.14614043941796717
289,nhow fix,0.14614043941796717
290,fix age,0.14614043941796717
291,spot diminish,0.14614043941796717
292,veget unit,0.14614043941796717
293,thi veget,0.14614043941796717
294,ngut doctor,0.14614043941796717
295,beg american,0.14614043941796717
296,doctor beg,0.14614043941796717
297,american throw,0.14614043941796717
298,age skin,0.14614043941796717
299,inform product,0.1441750852037297
300,nconnect asha,0.14252552227046583
301,nasha npo,0.1417320803913565
302,npo box,0.1417320803913565
303,site nsearch,0.1417320803913565
304,org nsearch,0.1417320803913565
305,glossari nlink,0.1417320803913565
306,health glossari,0.1417320803913565
307,privaci nonlin,0.1417320803913565
308,nlink site,0.1417320803913565
309,ninfo ashasexualhealth,0.1417320803913565
310,use privaci,0.1417320803913565
311,site use,0.1417320803913565
312,nonlin support,0.1417320803913565
313,nc ninfo,0.1417320803913565
314,websit ncopyright,0.1417320803913565
315,ncontact nasha,0.1417320803913565
316,commun nsexual,0.1417320803913565
317,xb american,0.1417320803913565
318,year xe,0.13987769984408893
319,offic nplan,0.13919112795650554
320,xb ol,0.13894456883058104
321,tax deduct,0.1377964685495716
322,ncenter diseas,0.1368497647642747
323,ncontact nprivaci,0.13530231067514034
324,nondiscrimin nmanag,0.13500680286849503
325,nmanag cooki,0.13500680286849503
326,mapabout thi,0.133420163506205
327,usabout mayo,0.133420163506205
328,ndiseas condit,0.1333489985423848
329,medic profession,0.132204931672484
330,ndonat nway,0.13119133880078668
331,servic nshop,0.13119133880078668
332,contracept nhealth,0.13119133880078668
333,nway njob,0.13119133880078668
334,dysfunct nsexual,0.13119133880078668
335,onlin nspot,0.13119133880078668
336,orient ngender,0.13119133880078668
337,finder nour,0.13119133880078668
338,ncovid new,0.13119133880078668
339,assault nsexual,0.13119133880078668
340,pleasur sexual,0.13119133880078668
341,care onlin,0.13119133880078668
342,volunt ntake,0.13119133880078668
343,nsex pleasur,0.13119133880078668
344,nconsent sexual,0.13119133880078668
345,ident nrelationship,0.13119133880078668
346,nglossari nfor,0.13119133880078668
347,appoint nabort,0.13119133880078668
348,icon nget,0.13119133880078668
349,nschedul appoint,0.13119133880078668
350,action ncontact,0.13119133880078668
351,coronaviru nabort,0.13119133880078668
352,nrelationship nconsent,0.13119133880078668
353,std nglossari,0.13119133880078668
354,teen nfor,0.13119133880078668
355,nprint nadvertis,0.13020332088944037
356,clinic train,0.12968679214641704
357,content ngo,0.12940134603389156
358,ngo content,0.12940134603389156
359,ngo site,0.12940134603389156
360,mzjz nheight,0.12940134603389156
361,ndonat nfollow,0.12940134603389156
362,ndonat nopen,0.12940134603389156
363,gtm mzjz,0.12940134603389156
364,search nhomepag,0.12940134603389156
365,nsex birth,0.12922321143154328
366,search nplan,0.12901098769044028
367,ashasexualhealth org,0.12849487853499356
368,xa american,0.12799056241164766
369,nthe center,0.12788327252669085
370,ein donat,0.12508555758729614
371,nonprofit ein,0.12508555758729614
372,regist nonprofit,0.12508555758729614
373,nation center,0.12475107001636776
374,nprimari sidebar,0.12451333604360207
375,nhealthcar manag,0.12378310440763464
376,resourc nhealthcar,0.12378310440763464
377,shortfal questionnair,0.12378310440763464
378,xa xe,0.12361717813504917
379,sexual dysfunct,0.12358449815153669
380,health inform,0.12301030803825112
381,today nrequest,0.12265237355611358
382,clinic right,0.12265237355611358
383,tomorrow xe,0.12265237355611358
384,high valu,0.12265237355611358
385,nmenu nsearch,0.12265237355611358
386,clinic mani,0.12265237355611358
387,mayo clinicyour,0.12265237355611358
388,train tomorrow,0.12265237355611358
389,innov patient,0.12265237355611358
390,mani resourc,0.12265237355611358
391,depart mayo,0.12265237355611358
392,trialsse mayo,0.12265237355611358
393,clinic trialsse,0.12265237355611358
394,valu safe,0.12265237355611358
395,clinic voic,0.12265237355611358
396,clinicyour support,0.12265237355611358
397,whi mayo,0.12265237355611358
