,feature_names,feature_weights
0,iud,2.832153526121214
1,birth,2.100353359936903
2,contraceptive,2.066886801731576
3,birth control,1.9734065399881464
4,pid,1.6022192753194031
5,women,1.5913695978252274
6,control,1.3168331132662736
7,shot,1.2978462388239145
8,office locations,1.2815021912861222
9,n1,1.2286408562539795
10,condoms,1.208075987346177
11,iuds,1.1189617856034708
12,use,1.1148202563555298
13,bleeding,1.0588576710213067
14,larc,1.03273277411712
15,diaphragm,1.0064633431182843
16,device,1.000830184113825
17,ste,0.9980579768918415
18,locations,0.986906678149674
19,symptoms,0.9811555798603047
20,intrauterine,0.9666814193841902
21,office,0.9644953152358692
22,implant,0.9639981704052298
23,arthritis,0.9333842917054375
24,pregnancy,0.9183712666528306
25,uterus,0.8969751102695501
26,sexual health,0.8735044961359413
27,contraception,0.858551538327695
28,syndrome,0.8537298453413766
29,network,0.8447628051704479
30,condom,0.8443334081822034
31,information,0.8430661387391265
32,provera,0.8330295845216638
33,paragard,0.8315139294144976
34,nlearn,0.8306703488231272
35,cdc,0.7959371986936992
36,child,0.7875230081816282
37,methods,0.777662299300634
38,female,0.7664302683293902
39,mirena,0.7663247544015489
40,disease,0.7645153847193641
41,n2,0.760786268717521
42,pelvic,0.7603062196414101
43,hormonal,0.7586843332246952
44,xc3,0.7520691406603794
45,biopsy,0.7486875419743211
46,mayo,0.7439839276191325
47,research,0.7301786666945363
48,cancer,0.7108823414264936
49,blood,0.6991966073813308
50,periods,0.6966148339772539
51,treatment,0.6919210140588012
52,sterilization,0.6851486955766438
53,sexual,0.6745323270717637
54,contraceptive use,0.6710790031341813
55,newsletter,0.6653374416529243
56,provider,0.6635909898846591
57,inserted,0.6621643222008899
58,problems,0.6591202853646622
59,covid,0.6420759241333063
60,covid 19,0.6420759241333063
61,location,0.6411123421534402
62,action,0.6359246754202423
63,using,0.63273708537484
64,ncheck,0.6309385503647015
65,inflammation,0.6306487176634475
66,x99t,0.6251747500786862
67,x80 x99t,0.6251747500786862
68,members,0.6169390024193738
69,nback,0.6131109803244558
70,form birth,0.6114683309352743
71,mec,0.6098063254600294
72,symptom,0.605252144779511
73,causes,0.6041444106765823
74,mayo clinic,0.6022805285999208
75,pregnant,0.5902966012493126
76,npatient,0.5745188895226199
77,pills,0.5722490802958247
78,nnational,0.5622714389669944
79,effective,0.5613340185480715
80,ga,0.5602704599657069
81,uterine,0.5512741163165912
82,office location,0.5495656495489347
83,hpv,0.5464238534603462
84,woman,0.5456223221663149
85,sex,0.5447051879469813
86,19,0.5352591220807634
87,tumor,0.5321457692133377
88,care,0.530119253374054
89,people,0.529980986559495
