,feature_names,feature_weights
0,iud,3.0390522910930184
1,birth,2.3985002467458205
2,contraceptive,2.3437624072724152
3,birth control,2.2520944083863714
4,women,1.7610155952866604
5,locations,1.604772216613994
6,office,1.6032710068787694
7,condoms,1.5445057854146853
8,control,1.541715358576861
9,use,1.4552009352315862
10,n1,1.305806366316496
11,intrauterine,1.1474762006389938
12,iuds,1.1382042929590537
13,device,1.0924215654552054
14,bleeding,1.0639054824829621
15,pregnancy,1.0636651789238853
16,pelvic,1.0582742057466872
17,sexual health,1.0189409415302653
18,provera,1.015954666025964
19,uterus,1.009452801555189
20,symptoms,1.0014763948169272
21,contraception,0.9849233601396726
22,implant,0.9733100587503402
23,syndrome,0.9338452218591581
24,provider,0.9107501612932698
25,nlearn,0.9048987715103944
26,condom,0.892814581029314
27,methods,0.8811708050448879
28,ncheck,0.8766772585715985
29,location,0.8715545375620123
30,child,0.8677739318231524
31,information,0.8564652857841335
32,research,0.844039102586977
33,female,0.8348510692764318
34,hormonal,0.8326703523035759
35,mirena,0.8260244551435991
36,n2,0.8150767065409688
37,cancer,0.8101942139547743
38,disease,0.804938264909033
39,using,0.8028995371023482
40,mayo,0.7717023082869441
41,sterilization,0.7686553463358697
42,blood,0.7682312233524324
43,periods,0.7681674693581995
44,xc3,0.7663579886787617
45,inflammation,0.753820681089968
46,x80 x99t,0.7491789136573086
47,x99t,0.7491789136573086
48,sex,0.7415503940407264
49,inserted,0.7387601282487675
50,members,0.7353143816760334
51,problems,0.7341513486020198
52,cdc,0.7327328753578634
53,sexual,0.7318416479786487
54,form birth,0.7293371392961898
55,treatment,0.7102560850430469
56,pregnant,0.6759386474672463
57,vagina,0.6750704414000406
58,inflammatory disease,0.6677711596933089
59,causes,0.6603851620446775
60,19,0.6555155971572024
61,npatient,0.648235766490982
62,mayo clinic,0.6459398765592815
63,action,0.6452844704123272
64,effective,0.6403596771668781
65,risk,0.6378217623523346
66,symptom,0.6319646130214739
67,hpv,0.6308099117076829
68,brain,0.62206120559953
69,nnational,0.6214957361284124
70,settings,0.6190524788391172
71,fallopian,0.6178087243564069
72,directory,0.6104076911243518
73,woman,0.6088899450535566
74,tubes,0.6001804730478055
75,pills,0.5865055168385565
76,people,0.5763559292170695
77,menstrual,0.5752804121270104
78,inflammatory,0.5702986279930298
79,contraceptives,0.5662239746212271
80,device iud,0.5641253686976518
81,uterine,0.5623477933010284
82,family planning,0.5599945957903802
83,tubal,0.5591389868299786
84,guidance,0.5560823818797344
85,method,0.5544755240160159
86,greater,0.5543880493264531
87,pelvic inflammatory,0.5518898275563067
88,diabetes,0.5442780443568711
89,implants,0.5369353263808683
90,nfind,0.5355120656960005
91,fallopian tubes,0.5341684133283993
92,stis,0.5329929491894607
93,ngo,0.5324827932717108
94,body,0.5218626293854411
95,questions,0.5200109853681755
96,care providers,0.5170229536439992
97,xe2,0.5147016487767386
98,sperm,0.5123046716759673
99,care,0.512241305141265
100,xc2,0.5090818698148575
101,chronic,0.507365084343901
102,planning,0.5067514406447642
103,american,0.5060764548842176
104,2016,0.5040448154723237
105,healthy,0.4945981558680519
106,help,0.4941871323006439
107,education,0.4919248545742995
108,intrauterine device,0.4863950898490725
109,program,0.48554354004945366
110,medications,0.4834594113127649
111,nfree,0.48104186456130354
112,coronavirus,0.4777529352135831
113,x9d,0.4775702068791387
114,x80 x9d,0.4775702068791387
115,parenthood,0.4762209166704565
116,niud,0.4760998732654132
117,years,0.4710055998894034
118,planned,0.4680383607130233
119,criteria,0.45672034648769105
