,feature_names,feature_weights
0,birth control,4.130316395749586
1,office locations,2.2561943589269657
2,sexual health,1.7357273465967815
3,x80 x99t,1.4997321789153157
4,mayo clinic,1.4856974167666308
5,inflammatory disease,1.3811308176234602
6,covid 19,1.3710873784109836
7,contraceptive use,1.336568006684393
8,planned parenthood,1.308310561027542
9,device iud,1.2949535228089204
10,increased risk,1.2408800209259863
11,form birth,1.2004638187531786
12,pelvic inflammatory,1.161335499612464
13,care provider,1.140441179273677
14,fallopian tubes,1.1082886548495032
15,intrauterine device,1.0896041446926006
16,female condoms,1.0762982100089336
17,contraceptive methods,1.02764130042341
18,intrauterine devices,0.9947051819376421
19,prevent pregnancy,0.9810700647091821
20,office location,0.966628216696049
21,family planning,0.9456246247691922
22,symptoms signs,0.9222782037240609
23,xe2 x80,0.9192465988688036
24,href https,0.9126194572629539
25,depo provera,0.9045133069101533
26,guidance health,0.8623330323414434
27,care providers,0.8604364526129034
28,iud inserted,0.8520756775840912
29,provider directory,0.8379338696619839
30,right away,0.829897323533668
31,cervical cancer,0.829676587976153
32,control pills,0.8271466610378592
33,medicinenet com,0.8006690485155212
34,contraceptive guidance,0.7648924750107527
35,provera injectable,0.7591432511501445
36,iud insertion,0.7516466834534667
37,privacy policy,0.750293624172912
38,emergency contraception,0.7492903207537764
39,chronic disease,0.7476812524847383
40,signs symptoms,0.745312940577049
41,x80 x9d,0.7448986594064829
42,women health,0.7400546023636747
43,x80 xa6,0.7290823210792629
44,iud use,0.726809312286323
45,doctor right,0.7158556907006297
46,eligibility criteria,0.7144482002465368
47,x80 x99s,0.7030275680577243
48,online services,0.6850486698424202
49,inserted uterus,0.6738898486122776
50,new york,0.6733434897530812
51,medical eligibility,0.6704088908143165
52,x80 x99ve,0.661350573243057
53,dual use,0.6554829296919665
54,symptoms include,0.6547534031616471
55,increase risk,0.6518460153853056
56,menstrual bleeding,0.6434220447923256
57,menstrual cycle,0.634700853050416
58,tubal ligation,0.6300414750517261
59,criteria contraceptive,0.6262802871255707
60,copper iud,0.6244190168910593
61,don xe2,0.6207753930405076
62,high blood,0.6145995867252356
63,hormonal contraceptives,0.604067871165436
64,nbook appointment,0.6019214656599561
65,doesn xe2,0.5982943214244674
66,health association,0.5964434165708337
67,public health,0.58828861397723
68,lining uterus,0.5880162479376889
69,xc2 xa0,0.5866382060135651
70,newsletter nsubscribe,0.5809580702402655
71,date wide,0.5809580702402655
72,newsletter keeps,0.5809580702402655
73,keeps date,0.5809580702402655
74,nour general,0.5809580702402655
75,nfree newsletter,0.5809580702402655
76,general newsletter,0.5809580702402655
77,nsubscribe housecall,0.5809580702402655
78,housecall nour,0.5809580702402655
79,topics nsign,0.5809580702402655
80,sterilization tubal,0.578163392006295
81,getting pregnant,0.571966462380392
82,primary care,0.5618375155932213
83,x99s health,0.5569427172620862
84,hormonal contraceptive,0.5561358223846017
85,women using,0.5526155604628428
86,x80 x94it,0.5484936357100078
87,article birth,0.5479823430126914
88,ectopic pregnancy,0.5376069747931056
89,variety health,0.5372370151993914
90,blood pressure,0.5321604851207237
91,sex health,0.5272486206520602
92,21 ns,0.5259201459427764
93,ncdc contraceptive,0.5245506173492976
94,prevent stis,0.5227357792737423
95,pelvic pain,0.5208051171133552
96,sexually transmitted,0.5169581346163699
97,woman xe2,0.5162853472474537
98,american sexual,0.5142847154496867
99,health podcast,0.5103914640844097
100,disease control,0.5058604933514915
101,nasha xe2,0.4993812152355986
102,wide variety,0.49743340324079005
103,nthis site,0.4948892914545595
104,search n1,0.49449782107643453
105,230 7526,0.49449782107643453
106,appointment nzip,0.49449782107643453
107,contraceptive method,0.49447740697955
108,diseases conditions,0.49404714428550023
109,disease pid,0.4940017500538611
110,symptoms causes,0.49036783784638405
111,risk getting,0.48543405287490893
112,800 230,0.475842715293663
113,nhow does,0.4756586936357592
114,methods intrauterine,0.4738037366220461
115,pregnancy prevention,0.4718405676788101
116,ncopper iud,0.4633430256803193
117,nlong acting,0.452571014431311
118,talk doctor,0.45001773714528204
119,family members,0.4498133830864287
120,nmayo clinic,0.44870232477913763
121,https www,0.44701457082811397
122,nfacebook ntwitter,0.44308562069613877
123,ntake action,0.44243456586690444
124,iuds implants,0.44129876491542613
125,care health,0.44035638414633516
126,ntests procedures,0.4376503674743513
127,menstrual periods,0.43567422757043683
128,long lasting,0.4342099786191739
129,use condom,0.43410344277808177
130,medical care,0.43046790249690203
131,nsorry health,0.42936841007163373
132,center search,0.42936841007163373
133,search location,0.42936841007163373
134,nzip city,0.42936841007163373
135,couldn access,0.42936841007163373
136,nwe couldn,0.42936841007163373
137,state nwe,0.42936841007163373
138,nsearch nplease,0.42936841007163373
139,location search,0.42936841007163373
140,access location,0.42936841007163373
141,city state,0.42936841007163373
142,field nsorry,0.42936841007163373
143,nplease field,0.42936841007163373
144,location nsearch,0.42936841007163373
145,nsummary nintroduction,0.4287741215861165
146,ncombined hormonal,0.4287741215861165
147,centers disease,0.4284725776186657
148,acting reversible,0.4194437177194897
149,oral contraceptives,0.4182934663491317
150,uterine lining,0.41560215647562726
151,make sure,0.4138963814504591
152,heavy bleeding,0.4080969972351346
153,women use,0.4056675947651469
154,protect sexually,0.4044905506410392
155,health info,0.40159358126825984
156,vaginal discharge,0.39971821309172184
157,use form,0.3996105850364799
158,reversible contraception,0.39943843672539286
159,nproducts services,0.3962217884409835
160,health problems,0.3937139708231508
161,implants highly,0.3877141669366872
162,sexual contact,0.3845388217622386
163,npelvic inflammatory,0.3824507384096663
164,nshare story,0.38149287324408965
165,nsexual health,0.37722144424030096
166,people worldwide,0.3697900581657912
167,x99t protect,0.3695870503664859
168,vaginal bleeding,0.3695018429579013
169,control use,0.36896929981988436
170,time sex,0.36667080120491496
171,fertilized egg,0.36625833784895123
172,diagnosis treatment,0.36553115591834906
173,control methods,0.36508625206630774
174,chlamydia gonorrhea,0.3643388964795482
175,pelvic infection,0.36384993182888303
176,asha xe2,0.36313540589454824
177,upper arm,0.36199662798619325
178,millions people,0.3582453503266546
179,family physicians,0.35106675450280794
180,nrequest appointment,0.3498335462672941
181,protect stds,0.34941172938624343
182,99 effective,0.3492658052283921
183,bacterial vaginosis,0.34833223269476205
184,control options,0.3409925608103739
185,sexual intercourse,0.3398058471442042
186,nhiv aids,0.33954716181396427
187,control prevention,0.33908547574120723
188,pregnancy years,0.3383752920406698
189,nbirth control,0.3383372887636313
190,effective birth,0.3377798691051455
191,nhealth wellness,0.33578183700342934
192,egg implant,0.33552823104296875
193,analytics nsas,0.335302798567341
194,nsas nstats,0.335302798567341
195,nstats nexit,0.335302798567341
196,devices iuds,0.33417458071948297
197,additional information,0.32977212036920295
198,disease prevention,0.32898228461479695
199,medical education,0.32826146602765693
200,10 years,0.3277120927985387
201,prevents pregnancy,0.3267395399722923
202,nsexual orientation,0.3264611184741276
203,nreproductive health,0.3245506790726471
204,need know,0.32446959769159095
205,use condoms,0.3237221884818719
206,tubal sterilization,0.32338949879347206
207,health center,0.3189276812569384
208,anti inflammatory,0.318029028341433
209,nhealthy lifestyle,0.31761837139144994
210,health news,0.3167492351925407
211,blood test,0.3156211445953357
212,emergency contraceptive,0.3140804912607956
213,xc3 xb1ol,0.31342726820832456
214,nabortion care,0.3132614577384196
215,care finder,0.3132614577384196
216,education research,0.31270362293060855
217,pregnancy xe2,0.3125546380480552
218,email address,0.3119324329555538
219,outside uterus,0.3107102448288585
220,info nhealthy,0.30820573458442496
221,npatient visitor,0.30820573458442496
222,nbilling insurance,0.30820573458442496
223,guide nbilling,0.30820573458442496
224,nappointments npatient,0.30820573458442496
225,lifestyle nsymptoms,0.30820573458442496
226,nsymptoms ndiseases,0.30820573458442496
227,insurance npatient,0.30820573458442496
228,npatient online,0.30820573458442496
229,conditions ntests,0.30820573458442496
230,visitor guide,0.30820573458442496
231,supplements nappointments,0.30820573458442496
232,procedures ndrugs,0.30820573458442496
233,nget care,0.3081129248207187
234,nintrauterine devices,0.30760823968893186
235,nsexually transmitted,0.30517608582860095
236,pelvic exam,0.3043489241908371
237,removed time,0.3043326462309199
238,anal sex,0.30302126013341996
239,donor services,0.3015966926181611
240,hormone progestin,0.298440940869418
241,risk hiv,0.2983073998311645
242,plannedparenthood org,0.2982235816190469
243,family doctor,0.29815898426048415
244,american academy,0.29761924093004427
245,new coronavirus,0.29486807748710736
246,hpv vaccine,0.29333724738502376
247,n1 800,0.2928574175424715
248,episode asha,0.29137189018916715
249,device inserted,0.29061455371234973
250,nsign nother,0.29047903512013273
251,services nfree,0.29047903512013273
252,insights nfree,0.29047903512013273
253,email updates,0.29020364590314157
254,risk ectopic,0.28942966232228384
255,risk pregnancy,0.2884982157022119
256,nausea vomiting,0.2876049160148044
257,ncontact donor,0.2869546635673047
258,use health,0.2866841420244873
259,inside uterus,0.2844509583056262
260,preventing pregnancy,0.28438956353692435
261,njobs volunteering,0.28436836442088603
262,advertising revenue,0.283496852693306
263,remediestrain brain,0.283496852693306
264,marketplace ncheck,0.283496852693306
265,npolicy nopportunities,0.283496852693306
266,reportsimple effective,0.283496852693306
267,resiliencemayo clinic,0.283496852693306
268,revenue supports,0.283496852693306
269,ncheck best,0.283496852693306
270,nopportunities nad,0.283496852693306
271,home remediestrain,0.283496852693306
272,x93 free,0.283496852693306
273,choices nmayo,0.283496852693306
274,effective home,0.283496852693306
275,supports profit,0.283496852693306
276,sponsorship npolicy,0.283496852693306
277,special offers,0.283496852693306
278,special reportsimple,0.283496852693306
279,brain resiliencemayo,0.283496852693306
280,books newsletters,0.283496852693306
281,endorse companies,0.283496852693306
282,nad choices,0.283496852693306
283,mission nadvertising,0.283496852693306
284,ncoronavirus xe2,0.283496852693306
285,best sellers,0.283496852693306
286,newsletters mayo,0.283496852693306
287,nadvertising sponsorship,0.283496852693306
288,free special,0.283496852693306
289,nadvertisement nmayo,0.283496852693306
290,sellers special,0.283496852693306
291,health insights,0.283496852693306
292,offers books,0.283496852693306
293,clinic guide,0.283496852693306
294,companies products,0.283496852693306
295,products advertising,0.283496852693306
296,guide fibromyalgiamonthly,0.283496852693306
297,profit mission,0.283496852693306
298,fibromyalgiamonthly health,0.283496852693306
299,clinic marketplace,0.283496852693306
300,prevention cdc,0.28344737105554335
301,remain place,0.2827707402497101
302,provide protection,0.28145098304615085
303,stds use,0.28144617603019595
304,education information,0.28092329751719425
305,condoms prevent,0.2793519220992756
306,ask doctor,0.2772372762767381
307,sexual activity,0.2763118087043499
308,nwhat causes,0.2761423058098327
309,use xe2,0.27564622285697116
310,inserted days,0.2729013013781352
311,awareness xe2,0.2719010061683205
312,nfertility awareness,0.2691528560225489
313,nfooter site,0.26912028925753506
