,feature_names,feature_weights
0,iud,3.739247228877241
1,contracept,3.0035654035332726
2,birth,2.8322102853131845
3,condom,2.0817168278231715
4,use,2.0763292841770404
5,locat,2.0691087893124007
6,control,1.8136438071416685
7,women,1.701494325617687
8,offic,1.4038214975501764
9,inform,1.3217128914988066
10,symptom,1.2994636279991585
11,pelvic,1.2778496561395298
12,intrauterin,1.2404357286813013
13,nlearn,1.2266859761070612
14,insert,1.188452520394805
15,implant,1.1673293205215718
16,pregnanc,1.1398935112560122
17,bleed,1.131254817330929
18,devic,1.1248068176119892
19,uteru,1.1231534677811812
20,method,1.0906198330030878
21,diseas,1.0802499153369485
22,hormon,1.0754491066736904
23,educ,1.0712905953226872
24,cdc,1.043467065994512
25,treatment,1.000790973594008
26,problem,0.96963830140667
27,research,0.9601798210272959
28,period,0.956494616219614
29,sexual,0.9357442583214062
30,cancer,0.9300812688986889
31,blood,0.9092637830271136
32,pill,0.9014781685418186
33,action,0.8904336357767507
34,femal,0.8707788767291793
35,question,0.8196358493185578
36,tube,0.8154247991128775
37,npatient,0.7845318754591376
38,program,0.7815252049156918
39,american,0.7711665298130043
40,care,0.7641315787909105
41,sti,0.7576662421850925
42,peopl,0.7562962285604861
43,pregnant,0.7373207940977198
44,risk,0.7261673705325618
45,help,0.7257600363575758
46,coronaviru,0.7123694992845426
47,healthi,0.7025910687237295
48,vaccin,0.6995393830287867
49,nfind,0.6930091952101781
50,menstrual,0.6893796268097419
51,nif,0.6776883783251914
52,increas,0.6711960195064062
53,bodi,0.6682701640556513
54,woman,0.6602989306452812
55,inflammatori,0.6525558686188182
56,person,0.6441252426442102
57,xa,0.6407300078235565
58,sex,0.6391772830605178
59,nour,0.6255912061331064
60,hpv,0.6166156116959879
61,safeti,0.6100043251314422
62,need,0.6036653970114118
63,activ,0.6035308761036772
64,form,0.6008774959203457
65,http,0.589977948979189
66,nabort,0.5841454242412798
67,websit,0.5757029115458488
68,set,0.5741883015755644
69,ask,0.5664692003719007
