,feature_names,feature_weights
0,iud,3.2480255238846145
1,contracept,2.499532031485381
2,birth,1.9915757964188492
3,birth control,1.9060155361175655
4,condom,1.72872405746376
5,pid,1.6815639196770218
6,offic locat,1.5398596190389762
7,women,1.49015990398997
8,use,1.3988809910162707
9,ca,1.3324939844000447
10,shot,1.311774023103994
11,control,1.2919711454750669
12,symptom,1.1275034892618936
13,implant,1.0741418808441543
14,bleed,1.0666678836973749
15,method,1.0226023197144798
16,diaphragm,0.9971950178879814
17,larc,0.9971731081109146
18,locat,0.9632198052521995
19,pregnanc,0.9471153340795914
20,insert,0.9443484469624626
21,devic,0.926442472725903
22,intrauterin,0.8953033511621353
23,cdc,0.8676556062760713
24,inform,0.8653768511213751
25,hormon,0.8623794989728099
26,arthriti,0.8596572481782475
27,sexual health,0.8558074724001579
28,ste,0.8501468791076989
29,network,0.8396596819170417
30,uteru,0.8360558507746453
31,nlearn,0.8316198262761445
32,provera,0.8225973613996145
33,biopsi,0.8161981855850077
34,ncheck,0.8008023879381687
35,treatment,0.7869488908375325
36,problem,0.7805077691984942
37,diseas,0.778457363408256
38,syndrom,0.7720970605995828
39,period,0.7713248757756113
40,pill,0.7554851712684107
41,pelvic,0.7433475828758139
42,paragard,0.7343766068272646
43,newslett,0.725646106015653
44,femal,0.697690230739339
45,cancer,0.692311306009292
46,covid,0.6915994432049358
47,contracept use,0.6826184912836749
48,member,0.6794529898840797
49,mayo,0.6763024478509283
50,educ,0.6710719129747542
51,mirena,0.6629472301723873
52,blood,0.6613669134018756
53,femal condom,0.6415394465716399
54,steril,0.632414126982562
55,form birth,0.6262707209912182
56,action,0.6234362738931998
57,mec,0.6113548800000239
58,program,0.6098503917070929
59,research,0.6033368528575097
60,child,0.5998507296704709
61,inflamm,0.598878788207618
62,nback,0.5958300826705191
63,uterin,0.592583694207653
64,ga,0.579311747315791
65,offic,0.5783424339314328
66,vaccin,0.5743997041356718
67,xe,0.5738248382914688
68,pregnant,0.5623407432913283
69,mayo clinic,0.5589472999820457
70,increas risk,0.5570466952763455
71,care provid,0.5562025952197601
72,tumor,0.5550293757391267
73,intrauterin devic,0.5549327656141926
74,risk,0.5517243138581353
75,american,0.5512443408054474
76,new york,0.5485516631841326
77,diabet,0.537171982609385
78,care,0.5348098288093883
79,sexual,0.5291249461651796
80,nnation,0.5220571151622797
81,hpv,0.5209420541872829
82,devic iud,0.5207820548433091
83,effect,0.5173034513200013
84,menstrual,0.5101012238440622
85,sex,0.5100885010510872
86,contracept implant,0.508335612858643
87,contracept method,0.5076980049153131
88,peopl,0.5031154440501016
89,woman,0.5013331128199734
90,greater,0.5011359837923198
91,famili plan,0.492973750434241
92,plan parenthood,0.491425760481274
93,depo,0.4902681551561859
94,caus,0.48543584127928474
95,parenthood,0.48485882529342994
96,york,0.481344257434769
97,question,0.4790104129259842
98,cervic cancer,0.47502485121702204
99,inflammatori diseas,0.47131390226135284
100,tube,0.469210780789704
101,depo provera,0.4657549662148029
102,throat,0.4651102776408011
103,begin,0.4632274497543621
104,vagina,0.4575476616450813
105,nfind,0.45523711708686065
106,string,0.45208374696245535
107,increas,0.4507985993226023
108,npatient,0.4484044687136485
109,peni,0.448350699099504
110,tubal,0.4466696312935987
111,person,0.4460376630323763
112,xb,0.44362307744498763
113,commun,0.44336860008282536
114,brain,0.44329886110949335
115,prevent pregnanc,0.4413428746082299
116,coronaviru,0.4398224919117775
117,websit,0.43976427164393345
118,test,0.43944835806733296
119,help,0.4336424716406726
120,fallopian,0.42794508133075176
121,healthi,0.4254452438948459
122,guidanc,0.4253721645490721
123,spr,0.42401575388889035
124,xe xa,0.4222097178370246
125,control pill,0.4210547604294156
126,pelvic inflammatori,0.4201082885375997
127,xc xb,0.417653265930709
128,gland,0.41729362564084915
129,nerv,0.4155213464570758
130,obes,0.4124043368570298
131,chronic,0.40998435784618587
132,month,0.40718800105016417
133,collect,0.4047901463613177
134,fallopian tube,0.4040878295713563
135,provid directori,0.4003635009501339
136,pdf,0.39842223880757616
137,sperm,0.39775174221219983
