,feature_names,feature_weights
0,iud,3.622679554853169
1,birth,3.0836587900283723
2,contraceptive,2.607796042038903
3,office,2.0270879073473154
4,control,1.9043314117995132
5,women,1.878463886566473
6,condoms,1.698789749106929
7,use,1.6928710256024386
8,information,1.3968614576207956
9,n1,1.3895635442805327
10,pelvic,1.3468559052801974
11,intrauterine,1.3366673684700505
12,device,1.3099836330106371
13,nlearn,1.274525499850105
14,uterus,1.268220844446697
15,research,1.218019142364772
16,sexual,1.2129742381380924
17,location,1.1907390677239227
18,pregnancy,1.1724252314271804
19,iuds,1.1716320735652128
20,bleeding,1.1168015216890372
21,disease,1.0721712064005864
22,symptoms,1.0656047773576445
23,condom,1.0601072421555546
24,blood,1.0466968509351928
25,female,1.0454589238295247
26,contraception,1.0294456278013413
27,provider,1.0183285770721378
28,cdc,1.0069386772922462
29,problems,1.00092011617121
30,cancer,0.981843576801211
31,methods,0.9542831195804558
32,npatient,0.9510465116055578
33,using,0.9293798266369285
34,hormonal,0.9208443506246267
35,treatment,0.9207457616515096
36,action,0.9199122493119497
37,x99t,0.9149528465534807
38,19,0.8979456670497905
39,inserted,0.8884797196071681
40,questions,0.8756820249644205
41,people,0.8678536678029023
42,care,0.8526540459110451
43,settings,0.8459079226097371
44,xc3,0.8198960233955743
45,pregnant,0.8052743522627134
46,effective,0.79733318221095
47,help,0.7900903119917567
48,causes,0.7829243186223722
49,body,0.7802220173431978
50,education,0.7681918916649575
51,symptom,0.7497736885129525
52,healthy,0.7356942449797793
53,american,0.7341018747582697
54,sex,0.7210061136040835
55,hpv,0.720746294118736
56,woman,0.7182258156417516
57,risk,0.7111838754365659
58,nfind,0.7099512697603403
59,menstrual,0.7055594043547496
60,stis,0.6962984948163485
61,inflammatory,0.6938024056201287
62,coronavirus,0.675855285058504
63,program,0.6600844995796521
64,x99s,0.6486342624828131
65,chronic,0.6455270332722103
66,know,0.6416600570949932
67,person,0.6397770089373205
68,nif,0.627526905541933
69,website,0.6218458443097196
70,2019,0.6199310423471758
71,https,0.6181699604472718
72,cervical,0.6176639207064437
73,safety,0.615397630257933
74,hormone,0.6115993080620152
75,getting,0.5949094281064105
76,form,0.5861659170619173
77,nabortion,0.5852869562832402
78,heart,0.5747940204844583
79,does,0.5721809768437428
80,nhealth,0.5711227283365827
81,search,0.5633276769155146
82,local,0.5587287737802976
83,ntake,0.5526529540890859
84,xc2,0.5517544524567737
85,recommendations,0.5505413130004354
86,life,0.5460840542084194
87,nget,0.5434796753649721
88,nour,0.5430250393300331
89,patients,0.5414327488078139
90,nyour,0.5405962155788264
91,ask,0.540350161856801
92,provide,0.5346260125032152
93,egg,0.5273638243808106
94,xa6,0.5254247064331351
95,receive,0.521869186161974
96,method,0.5191293213545402
97,x9d,0.5173461300259634
98,aids,0.5139482586512567
99,pill,0.511286190641117
100,vaginal,0.5094907368661283
101,years,0.4976038084283074
102,pressure,0.4967776016842521
103,family,0.48327419194786186
104,insertion,0.4786855956993623
105,increase,0.4781170722830205
106,weight,0.4769469559180423
107,partner,0.47135064178365355
108,nthis,0.4612774243185439
109,period,0.4552762182542486
110,pain,0.451423797034268
111,skin,0.44391901607227335
112,physicians,0.4429556865812712
113,nwhat,0.4429346578255307
114,prevention,0.43974091898001266
115,injury,0.4391227047468266
116,news,0.4372622857265649
117,providers,0.4358576870035562
118,nthe,0.4345644907949928
119,section,0.4187432486563524
120,online,0.41570105358686915
121,staff,0.41542136206566277
122,md,0.4122092668670689
123,type,0.4095764146006764
124,npregnancy,0.4091333982788445
125,don,0.40794384497366803
126,sure,0.40509930857646
127,article,0.39563583459380525
128,diseases,0.39558129924386387
129,nread,0.39544240682413934
130,right,0.3918679126777599
131,ncontact,0.38891823843082424
132,include,0.3871284762883849
133,100,0.3799055126154718
134,signs,0.37109171618517245
135,important,0.36978878152498657
136,test,0.3678631501138487
137,public,0.3677890785273585
138,hours,0.3591765767886116
139,x94,0.35633098245002837
140,days,0.3560232552854767
141,vital,0.3526834136031984
142,na,0.34495001736797143
143,materials,0.34485742550185927
144,diet,0.34453128296829694
145,nsearch,0.34398050307342
146,style,0.3424434298669996
147,nself,0.33700326981266643
148,medicine,0.33291143631767095
149,services,0.3323655519244321
150,story,0.3296995350541268
151,national,0.32968914656470577
152,infections,0.3291298309889313
153,exercise,0.3282457537750955
154,academy,0.3275343112966223
155,appointment,0.32284957944210807
156,nresearch,0.31962450358483885
157,nabout,0.3169632431942644
158,privacy,0.31463092658266995
159,personal,0.3076302378797746
160,x97,0.30709720807418633
161,best,0.30608475845518635
162,nsee,0.30372754885680703
163,aid,0.30341903182194263
164,prevents,0.3029620046360032
165,nsexual,0.3028889929343602
166,removal,0.30051975363409134
167,way,0.29980869492138246
168,specific,0.298760504814457
169,department,0.2986292047257769
170,nbirth,0.29752275315193893
171,cell,0.2973603767903353
172,having,0.29536302298447986
173,x93,0.2950425567549205
174,likely,0.29350594215049974
175,cause,0.29311236608496943
176,parents,0.2910314558271968
177,disorder,0.2894683854202814
178,management,0.2862750070303913
179,talk,0.2862270250257304
180,policy,0.2859517918347192
181,general,0.28594831460852665
182,place,0.28380157426005337
183,subject,0.28329569631941615
184,removed,0.281477588518151
185,ni,0.27887949591022293
186,activity,0.2755172305810599
187,web,0.2748437241929104
188,feel,0.272962591073395
189,united,0.2714858086531163
190,medicines,0.2708233681952055
191,nhave,0.2679239201418367
192,terms,0.26744198507407546
193,kids,0.26711774629800283
194,copy,0.2648423082773765
195,checker,0.26209836092304
196,country,0.26157077751914726
197,week,0.25964385092572206
198,state,0.2587985349308596
199,common,0.2580596667297709
200,facts,0.2580331415123116
201,id,0.2562665539818758
202,npolicy,0.24974883563020658
203,primary,0.24764814151821898
204,ncancer,0.2469715875425265
205,data,0.24659652166325222
206,centers,0.2452585853329238
207,sexuality,0.24433239780668434
208,nmore,0.23621772790234705
209,community,0.2351429954766396
210,science,0.23318123701622598
211,nopen,0.2331649972249243
212,sugar,0.23283409343486053
213,review,0.2294873660359438
214,free,0.22771516266157815
215,nvisit,0.2275438238414037
216,nadvertising,0.22753306923846722
217,wellness,0.22650713026703154
218,nfirst,0.22448986567685125
219,ns,0.22425865518050778
220,ways,0.2199178614404795
221,nprint,0.21948541340812217
222,nshop,0.21917104253884895
223,nfor,0.21858872482792166
224,resources,0.21836024313410235
225,access,0.2141050605525886
226,offers,0.21294140110787724
227,practices,0.21293664842874513
228,guide,0.2123953899871207
229,asked,0.21167911343372178
230,nemergency,0.21108003473305928
231,drug,0.20885943071680405
232,relationships,0.20666673724677984
233,loss,0.2059853175523274
234,advice,0.20232054204955774
235,fitness,0.20209605431501768
236,adults,0.20181208387221072
237,protecting,0.20145176949760873
238,tell,0.20066363966543682
239,nresources,0.1983264119026885
240,directly,0.19588106526449764
241,new,0.19580479586096378
242,better,0.1953110733863006
243,works,0.19502098201559906
244,2017,0.19481306452267702
245,year,0.19464570895751207
246,x99re,0.193575083964916
247,lives,0.19339912019933925
248,long,0.19213464213656295
249,stop,0.19157237224476648
250,12,0.18574908673764465
251,agree,0.18555002111026853
252,risks,0.18255869570639496
253,want,0.18057146102764315
254,flu,0.18023251703723936
255,number,0.17942824680596675
256,additional,0.17939891543924902
257,trials,0.17714982090992465
258,partners,0.17712220116132174
259,nsymptoms,0.17665542886269178
260,clinical,0.17497930935614686
261,day,0.1745427988136174
262,nsupport,0.173314474576481
263,rights,0.1725782495256603
264,increased,0.16911013782609624
265,learn,0.16844777869397054
266,nsexually,0.167476219336661
267,ndrugs,0.16554169525616758
268,surgery,0.16548834908318685
269,org,0.16486445782095252
270,nfacebook,0.16441157248207017
271,ntwitter,0.16441157248207017
272,center,0.16437793418464808
273,njobs,0.1643387910793739
274,months,0.16287133723310754
275,products,0.16259145469202346
276,supplements,0.16230963922876393
277,nshare,0.1619830008690067
278,nsex,0.16013638237531702
279,states,0.16012953558387139
280,nmental,0.15862536763918114
281,single,0.15852269332640995
282,choose,0.15801056865147772
283,nsubmit,0.1579236401681999
284,nin,0.15687790416887315
285,answers,0.1567591805426309
286,support,0.15663002682720673
287,professionals,0.1540870580791504
288,high,0.15114188644336918
289,providing,0.14919246696833874
290,nhome,0.14815877384443565
291,think,0.147693388379721
292,weeks,0.14743889734936438
293,longer,0.14697540901061903
294,diagnosis,0.14537208692406686
295,human,0.14460451870970126
296,follow,0.14442283458606892
297,giving,0.1434808916724859
298,doctor,0.1426070844611061
299,counter,0.14219357410782826
300,list,0.14213085112024695
301,ndoctors,0.14209908364191753
302,related,0.14038573604191334
303,work,0.14003033905026982
304,need,0.13979810457266817
305,nespa,0.13924163013024743
306,improve,0.13855711188405606
307,nexercise,0.13782033488707715
308,today,0.13637358169054695
309,nadvertisement,0.13629526455206864
310,men,0.13554532760629182
311,check,0.1350974772583931
312,living,0.13325459188865624
313,types,0.13321706713949172
314,devices,0.13287056721575807
315,different,0.13276161641215006
316,ncall,0.1322749410860506
317,complications,0.13000411003785
318,nhow,0.1295921208930063
319,sexually,0.12812441356825927
320,x99,0.12779408112787943
321,nc,0.12354664768867461
322,experience,0.12338268301522219
323,nrelated,0.12310375493954712
324,physician,0.12121351820148386
325,nworking,0.11944199373057571
326,nenglish,0.11870024484697667
327,emergency,0.11767180722488048
328,xe2,0.11705319758853165
329,explore,0.11579174246395714
330,time,0.11548377620373106
331,nsymptom,0.11464383596739024
332,understand,0.11425612819379938
333,insurance,0.11422173540862993
334,nover,0.11265140265200918
335,nother,0.1126238005420034
336,features,0.11169208933066216
337,protect,0.1097294604229957
338,remove,0.10928288464801471
339,visit,0.108682771279948
340,nby,0.10845752756420811
341,releases,0.10836257544626414
342,nonline,0.10659331364456641
343,degree,0.10521212202840279
344,apply,0.10487267741845288
345,history,0.10479977678308926
346,nno,0.10472182323672727
347,just,0.10458680592520836
348,analytics,0.10398900977136906
349,nprocedures,0.1032669091876863
350,benefits,0.10312337193035015
351,infection,0.10247889171725152
352,nstds,0.10191850590249213
353,based,0.10191816988808211
354,like,0.10135700113261782
355,box,0.09970439438912018
356,width,0.09886590265741699
357,xa9,0.09842777718426858
358,content,0.09619429185110565
359,com,0.09586591967543348
360,addition,0.0957197671654615
361,facebook,0.09496253804958783
362,rehabilitation,0.09430804376753675
363,usually,0.09358753995509637
364,doctors,0.09326428820851249
