,feature_names,feature_weights
0,birth control,5.335972400775052
1,intrauterin devic,3.170304487088723
2,care provid,2.518432983102593
3,contracept method,2.084490939858086
4,devic iud,1.9852791356398969
5,form birth,1.786451148908204
6,xe xa,1.7246362536234272
7,sexual health,1.668236855922914
8,iud insert,1.5988914739459812
9,prevent pregnanc,1.5712548412696938
10,inflammatori diseas,1.5519452600860446
11,increas risk,1.5467765164956577
12,use condom,1.5079883953288495
13,don xe,1.488814285267026
14,mayo clinic,1.446840493068634
15,plan parenthood,1.4419569530048033
16,pelvic inflammatori,1.3663982533910686
17,sexual transmit,1.3428635464351575
18,nshare stori,1.2246862529911706
19,control pill,1.1708717884623285
20,xc xb,1.0675487553329637
21,nfacebook ntwitter,1.0196808102611592
22,control method,1.0150749775931815
23,diseas control,0.985996540074124
24,ani health,0.9400704735773632
25,fertil egg,0.9365936617146854
26,xc xa,0.9114900189426426
27,nmayo clinic,0.8818294990782467
28,ntoggl navig,0.8548108667170637
29,emerg contracept,0.8410850331066071
30,save live,0.8283459194119418
31,xe xe,0.7964578993458127
32,privaci polici,0.7901124465658421
33,care health,0.7820768472213732
34,patient care,0.7633323251448245
35,nsexual transmit,0.7314221007957777
36,protect sexual,0.7098920536907578
37,inform provid,0.6880119506047339
38,make sure,0.6409743425813498
39,peopl worldwid,0.6259025973408149
40,american sexual,0.6205816379765404
41,http www,0.5963762467657767
42,women xe,0.5944443409481285
43,diagnosi treatment,0.5922375968106042
44,xe xb,0.5769622846106301
45,nemerg contracept,0.572886039822479
46,ncenter diseas,0.5698507427199913
47,million peopl,0.5469569896707901
48,src http,0.5462417736772269
49,health associ,0.5268905369955569
50,clinic trial,0.5249945512151575
51,woman xe,0.5203386826631289
52,american academi,0.49599962370968104
53,clinic doe,0.49234838617422316
54,doe endors,0.49234838617422316
55,ndrug supplement,0.48398386888946104
56,reduc risk,0.47100478798458606
57,xe health,0.46252224592334534
58,make appoint,0.46106628565500346
59,nhiv aid,0.4604568436189359
