,feature_names,feature_weights
0,iud,3.473546000842546
1,contracept,2.914590722042318
2,birth,2.4241211073350284
3,birth control,2.2961335815224815
4,condom,2.1014617474820056
5,locat,2.0001266272958964
6,use,1.9583065216794868
7,women,1.6991742017850724
8,control,1.547045110584331
9,offic,1.4440526940304723
10,implant,1.1939830820176047
11,symptom,1.1675715434082001
12,intrauterin,1.1257152688100092
13,nlearn,1.119259022209437
14,method,1.114864984797239
15,insert,1.1114788245313811
16,pelvic,1.1089671025253256
17,devic,1.0971905981882977
18,sexual health,1.0714116167931733
19,pregnanc,1.0710200923981792
20,bleed,1.0662655521608122
21,newslett,1.006400841231462
22,uteru,1.0010506938103207
23,inform,0.9971970069403827
24,diseas,0.9400081694626097
25,hormon,0.9303223161664296
26,problem,0.9151946518213597
27,syndrom,0.90907012181622
28,cdc,0.887853680592852
29,treatment,0.8814686690741416
30,period,0.8813506700351986
31,educ,0.860443983184403
32,cancer,0.8456381373916347
33,form birth,0.840707614420562
34,blood,0.8278783854118898
35,femal,0.8108524718760693
36,pill,0.8030247112359089
37,steril,0.7589593976810549
38,action,0.7470557533328911
39,research,0.7436696793162736
40,intrauterin devic,0.72878476081805
41,directori,0.7232577277942406
42,tube,0.7132256856928499
43,care provid,0.7120175740148231
44,sti,0.7064916907821197
45,increas risk,0.6852404685731972
46,pregnant,0.6765142432719495
47,program,0.6655698617093656
48,xe xa,0.6654403581618232
49,vaccin,0.6620311221620956
50,sex,0.660387190747631
51,xe,0.65893606798752
52,npatient,0.6564922721742685
53,sexual,0.6562658022097552
54,inflammatori diseas,0.6530588401687918
55,devic iud,0.6523296382422296
56,risk,0.6518424778151254
57,xa,0.6458088768579497
58,coronaviru,0.6410003015789115
59,ngo,0.6304551735957491
60,menstrual,0.6214628782030991
61,american,0.6213709474591673
62,question,0.6176357298958977
63,uterin,0.6159489868561412
64,care,0.6146083072800538
65,contracept method,0.6103526596688997
66,hpv,0.6053181298834319
67,woman,0.5992807474906128
68,peopl,0.5903376041765597
69,mayo,0.5901100389077545
70,nif,0.5861915357739391
71,provid,0.5810682177688563
72,set,0.5785476234383735
73,recommend,0.5761108510594041
74,brain,0.5748077697548314
75,increas,0.5709483052061849
76,nabort,0.5644945299278605
77,help,0.560795092246955
78,healthi,0.5596378724001423
79,mayo clinic,0.5433012695719661
80,pelvic inflammatori,0.5277429211197636
81,inflammatori,0.52720018905769
82,effect,0.526039123071659
83,bodi,0.5187146879118286
84,month,0.5075811007060149
85,form,0.5027067502963588
86,plan parenthood,0.5017681656412243
87,person,0.4973081084439949
88,abort,0.4951990659598334
89,chronic,0.49158279536748656
90,heart,0.49008630168107076
91,nfind,0.48895802602493704
92,control pill,0.48869941291654734
93,safeti,0.48530215161812207
94,commun,0.48130550348871975
95,nget,0.474879649223633
96,parenthood,0.47320496461379635
97,prevent pregnanc,0.46897598955904163
98,http,0.4670884764742253
99,ntake,0.46583972864556344
100,websit,0.46203641598843653
101,vagin,0.4611232130446604
102,caus,0.45536782685960525
103,xc xb,0.4544110283793945
104,niud,0.4515083434602634
105,sign,0.45113999928139903
106,public,0.45093923000963615
107,partner,0.4501668162854498
108,physic,0.44781073027838286
109,need,0.445517272085585
110,nthi,0.44505253067396594
111,viru,0.44387352395813834
112,affect,0.44167659555309313
113,collect,0.4392808639857911
114,screen,0.43856701796031006
115,cervic,0.4381771032550412
116,doe,0.43613338076200847
117,nhealth,0.43450876526073984
118,sperm,0.4310594581575521
119,cycl,0.42997224355040264
120,know,0.42704755131952105
121,drug,0.4260815203995805
122,activ,0.42602255469836237
123,injuri,0.42451776479444964
124,contain,0.4234827636353448
125,parent,0.42205892436470593
126,pain,0.4190628822515839
127,ask,0.41734867206235293
128,xb,0.41239049785383697
129,nsexual,0.4090230803348239
130,select,0.4061585756428796
131,weight,0.4040842436978879
132,begin,0.40190115741995314
133,close,0.3998783649659589
134,nthe,0.3989224502179045
135,sure,0.39698270021330667
136,iud insert,0.39240749387495866
137,don,0.3920361014581779
138,hospit,0.3919780440200884
