,feature_names,feature_weights
0,iud,3.0786804071828966
1,birth,2.418086708990038
2,contraceptive,2.276486434900872
3,women,1.6708604929328414
4,pid,1.6662760531906071
5,control,1.523231561375148
6,shot,1.4179135512635521
7,condoms,1.3069051779651046
8,ste,1.2500172099290208
9,locations,1.247322668139382
10,n1,1.2421303973051898
11,use,1.2376223724758029
12,office,1.2112985752460605
13,iuds,1.1331453878874194
14,device,1.1077178756309363
15,diaphragm,1.1068433946547604
16,larc,1.1002477939257587
17,bleeding,1.0943446345772494
18,intrauterine,1.0666503793746565
19,implant,1.0279514118413575
20,symptoms,1.0130150418445765
21,pregnancy,0.9966719872523071
22,uterus,0.9714915593721934
23,information,0.9701557344941434
24,provera,0.954208445783544
25,arthritis,0.9528527581924606
26,nlearn,0.9452247586141556
27,contraception,0.9259124263989136
28,network,0.9168232358380568
29,condom,0.9093842104187518
30,paragard,0.8951729910497858
31,newsletter,0.8832543863540294
32,methods,0.868989291085687
33,cdc,0.8652621715517257
34,syndrome,0.8602632004211457
35,female,0.8558048962293265
36,mirena,0.838544415892563
37,research,0.832781635800377
38,biopsy,0.8240256266318065
39,sexual,0.8204888992211771
40,disease,0.8089730218071566
41,pelvic,0.7989023165333118
42,sterilization,0.7960048257504898
43,cancer,0.7935531199083337
44,child,0.7933650472932193
45,hormonal,0.7892411342478868
46,location,0.7884934119539304
47,n2,0.7731226777522707
48,xc3,0.7713299114985797
49,blood,0.7639382528459353
50,provider,0.7561974606924644
51,nback,0.7555962281122282
52,mayo,0.7546155855237927
53,covid,0.7505320898925534
54,problems,0.7487641674867169
55,periods,0.7414922469860821
56,members,0.7385015893782425
57,npatient,0.7378134044740844
58,inserted,0.7216642966635232
59,ncheck,0.7158089689469278
60,action,0.707667163955456
61,treatment,0.7067714162973617
62,using,0.6918452522754349
63,mec,0.6892655187517184
64,x99t,0.672450694059796
65,symptom,0.6712829651373394
66,inflammation,0.6644923330221775
67,ga,0.6552288251900068
68,pregnant,0.6543264822228259
69,19,0.650450862842095
70,pills,0.6397789568241742
71,causes,0.6313314645561706
72,nnational,0.6270409982957639
73,hpv,0.6242557444679165
74,greater,0.6220180504413001
75,care,0.6206790398871532
76,effective,0.6148618375649664
77,woman,0.6022115200976126
78,people,0.592878047781147
79,york,0.5853362885577348
80,depo,0.573066724338676
81,method,0.5673633517350459
82,uterine,0.5629002736107045
83,american,0.5609776859675798
84,nfind,0.5605171152081321
85,sex,0.5581270201963973
86,risk,0.5540813826395564
87,contraceptives,0.5533208626240165
88,menstrual,0.5506128585696887
89,tubal,0.5405751947160953
90,implants,0.5375386488877597
91,diabetes,0.5367951799945869
92,x9d,0.5355392255775882
93,planning,0.5351623388210375
94,tumor,0.5321084091298803
95,parenthood,0.5320939581627062
96,penis,0.5294045555145397
97,help,0.5280094064102623
98,education,0.525042868093163
99,website,0.5232272418311218
100,tubes,0.5120568114364976
101,spr,0.5114633410045063
102,questions,0.5075376439394683
103,housecall,0.5063725411755436
104,vagina,0.5050578906986234
105,nfree,0.5046571152534451
106,pdf,0.4995674217212714
107,sperm,0.4992830310155994
108,directory,0.49819942681505386
109,guidance,0.49536192288992614
110,planned,0.49215073359057143
111,cervical,0.4903297613232172
112,healthy,0.4897960574728872
113,body,0.48901662188413425
114,coronavirus,0.48802008207826086
115,donation,0.48458510178643477
116,association,0.48413226482637445
117,service,0.4814635515038532
118,fallopian,0.48089770611389154
119,chronic,0.4794354369705982
120,program,0.47882287222450254
121,settings,0.4778564221594373
122,pill,0.47644264809030007
123,xc2,0.47623600261288046
124,window,0.4754515544931382
125,brain,0.47381363801715415
126,2016,0.47261693922555936
127,keeps,0.4705107556974855
128,throat,0.470311137447246
129,address,0.46934229240160713
130,male,0.46868552332609703
131,asha,0.46608445973860735
132,nget,0.46184114047090546
133,ngo,0.45952968179367654
134,inflammatory,0.454618303879222
135,eligibility,0.4488476815485864
136,hormone,0.4474343009035256
137,wide,0.4456460732536232
138,ntake,0.4428245657880658
139,niud,0.44124006126957444
140,copper,0.4393299947789781
141,liver,0.4391724672036119
142,egg,0.43426000179305174
143,rd,0.43405766314761507
144,form,0.43310694483117357
145,years,0.4329818007821414
146,placement,0.4307078137145858
147,florida,0.4295694754780536
148,virus,0.4290805196675517
149,weight,0.42836165452759684
150,injectable,0.4255759313810439
151,heart,0.4254723836274953
152,nabortion,0.4250382674468837
153,person,0.42256910771074907
154,search,0.42161662265657496
155,insertion,0.4215972871724251
156,xe2,0.41833731378831457
157,2019,0.4134858781966805
158,needs,0.4125335074761214
159,safety,0.41138334872129484
160,nhealth,0.41088294192654246
161,nand,0.40991103623085434
162,month,0.40832367814405784
163,medications,0.4058599108540396
164,post,0.40419835942789173
165,target,0.40345795738022916
166,criteria,0.40279604732047064
167,abortion,0.4013886592706112
168,pressure,0.3980806379370189
169,comments,0.3947782004829368
170,cycle,0.3937387193933961
171,selected,0.3924953463166379
172,recommendations,0.3919445736360695
173,special,0.39127029167117766
174,vaccines,0.38572620790523376
175,ligation,0.38443897983373315
176,email,0.38436142221829506
177,getting,0.38287622484039047
178,life,0.3825450910332325
179,x99s,0.3823523840284531
180,dual,0.3811753242680798
181,know,0.38094191435979524
182,https,0.38007336249808105
183,programs,0.37813328742471575
184,screening,0.37542970203601017
185,xa6,0.3739589367937456
186,period,0.37102300679419314
187,nvasectomy,0.3690607761571205
188,7526,0.3686351217700605
189,href,0.3680589582367116
190,ncdc,0.3676274316169585
191,lining,0.36702916007980596
192,reversible,0.36678851660624057
193,does,0.36393721381265315
194,provide,0.36385298264354515
195,local,0.3618590594268966
196,variety,0.3606712396332558
197,patients,0.35831663994008134
198,minnesota,0.35659079171906655
199,std,0.35545693433147596
200,nerve,0.354437759387191
201,prevention,0.3543452350908021
202,receive,0.3490991376162056
203,physicians,0.34410159251043204
204,away,0.342710371676586
205,close,0.34109303506326444
206,ask,0.34039020413304294
207,acting,0.33957328961332145
208,x80,0.3381875085925048
209,progestin,0.3371787394168671
210,news,0.33640902648638515
211,webmd,0.3358302484628582
212,nour,0.3354460083258889
213,test,0.33333472311484413
214,study,0.3331484657069002
215,users,0.3330010821712488
216,days,0.3318926117102625
217,view,0.3307448147977209
218,x99ve,0.3302859078370463
219,gland,0.32924057408165347
220,doesn,0.3290626445070279
221,option,0.32724094591662206
222,noverview,0.32709273079608336
223,nintrauterine,0.3265489053730026
224,connection,0.32444393222660783
225,drugs,0.3240430372020758
226,vaginal,0.322876113046823
227,tissue,0.3219741434122605
228,stis,0.3212444363862446
229,nbook,0.319761531746368
230,ave,0.3183590361897739
231,intercourse,0.31833784178672353
232,nyour,0.31760261572008086
233,online,0.3160655283773247
234,family,0.3152435658383631
235,nread,0.31274956392857856
236,nwhat,0.3121833563986398
237,gain,0.3115234076253277
238,statistics,0.3114116814206176
239,collection,0.3106115588428873
240,problem,0.30986725298874007
241,don,0.30777109786546086
242,city,0.3067640495846224
243,nif,0.30341131619509726
244,increase,0.3023273979517442
245,nthis,0.300603982056057
246,removed,0.2993709801223387
247,otc,0.2966735696326438
248,md,0.29623597844056115
249,appointment,0.2958530378892427
250,injury,0.29576097952115826
251,nsubscribe,0.2948384110323276
252,physical,0.2934947749034137
253,baby,0.29307632424933133
254,nexplore,0.29277450657657067
255,liletta,0.29253242543034375
256,ncontact,0.2922529072234522
257,communities,0.2901673052410591
258,primary,0.28914061809224556
259,article,0.2872606273535335
260,x94it,0.28217227216382
261,providers,0.282032674570999
262,aids,0.2812324949351945
263,treatments,0.27980475153050877
264,nmayo,0.2794238721268558
265,version,0.2788171350179683
266,privacy,0.2779894006209034
267,resource,0.2778500833540141
268,plastic,0.2765011726610344
269,percent,0.27622437252245197
270,services,0.27510168367337706
271,nsign,0.2739714760693295
272,namerican,0.2736429129390049
273,public,0.2736331284064558
274,publications,0.2700937977581972
275,asthma,0.26951748223522803
276,mental,0.2693153112114995
277,signs,0.26878531942684714
278,protected,0.2679706709310389
279,experts,0.2670977533326894
280,nthe,0.26698101556835413
281,nview,0.26620618857829104
282,neducation,0.2661713924389583
283,nsummary,0.26596890907611104
284,nproducts,0.2655568856539001
285,include,0.2654741363563512
286,needle,0.26516402064745165
287,nfemale,0.26467308341229556
288,pain,0.2643987436145378
289,couldn,0.2633481576267991
290,results,0.2627759556532609
291,nself,0.2626921639791564
292,nemail,0.26226323779146005
293,millions,0.26179526380614954
294,nlong,0.26153931963388705
295,ntests,0.2606901790450197
296,worldwide,0.2599038814245036
297,books,0.25743226657543294
298,manage,0.2563764639817018
299,xbb,0.2554661788334677
300,nto,0.25542254974966055
301,removal,0.25513068368848235
302,kyleena,0.25491923047409676
303,submit,0.25463548665059593
304,230,0.2545738564944356
305,dr,0.2539513270951838
306,contains,0.2539197638910179
307,xd8,0.25364915526908427
308,section,0.2513331565990398
309,donor,0.2507010612805483
310,podcast,0.2504989038138789
311,diet,0.2498785574459669
312,date,0.24862493688141263
313,right,0.2481877314339645
314,country,0.24754343595318695
315,staff,0.2470340070637424
316,doctor,0.2467593397541485
317,npregnancy,0.24653212374259356
318,nus,0.24593326128482343
319,sure,0.24517677369274476
320,community,0.24506942655311342
321,finder,0.2449532947776174
322,process,0.24489087985224406
323,volunteering,0.24309334849677666
324,100,0.24287857023388007
325,cramping,0.2427030527371364
326,request,0.2422394630168998
327,irregular,0.2422354050715513
328,nnext,0.24187737529021183
329,nplease,0.24113415438795707
330,personal,0.24056793611010854
331,academy,0.24044414034138784
332,policy,0.24012328124330148
333,areas,0.2388677982922201
334,sleep,0.23801340859437026
335,skyla,0.23778501580860925
336,national,0.2376840125453843
337,tumors,0.23707639003111758
338,diseases,0.23516058895220981
339,nusing,0.23505741261567048
340,profit,0.23497422859508593
341,world,0.23497140931271052
342,ncopper,0.23444392344890244
343,14,0.23428108255017113
344,dark,0.2337547012973578
345,vital,0.23351659721612536
346,organs,0.23336083443812344
347,stories,0.23309363826340948
348,relationship,0.23231461650370727
349,nsexual,0.23199730612496097
350,hours,0.23158554784211083
351,web,0.23155210020264522
352,matters,0.23088678164730003
353,nh,0.22884266805790962
354,having,0.22876242074152206
355,team,0.22867754473224383
356,sponsorship,0.2281124380898611
357,profile,0.22780077162702275
358,nshow,0.22770105654536213
359,materials,0.2274256873742563
360,remediestrain,0.22730160552753229
361,sellers,0.22730160552753229
362,fibromyalgiamonthly,0.22730160552753229
363,resiliencemayo,0.22730160552753229
364,reportsimple,0.22730160552753229
365,nad,0.22730160552753229
366,revenue,0.22730160552753229
367,advanced,0.22681360102138126
368,cost,0.22657447573036016
369,contagious,0.22569303248630546
370,x97,0.22553083843830515
371,ntop,0.22552034947003333
372,hepatitis,0.22543395521448048
373,faculty,0.2253061141292116
374,heavy,0.2251388759393024
375,skin,0.22441444083202988
376,tested,0.22438115407345383
377,nsorry,0.22431278900587512
378,nbirth,0.2241270498994745
379,question,0.22377286112103512
380,medication,0.22364621512225347
381,nbilling,0.2232769278462717
382,procedure,0.22323676992301614
383,type,0.22303175415690013
384,start,0.2227245924439688
385,n20170629_mobile_icons_d05,0.22269719347317082
386,nigeria,0.22269719347317082
387,treat,0.22239895073356486
388,prevents,0.22237785504266686
389,covered,0.22205354513165315
390,talking,0.2219168264150865
391,insert,0.2219006139721816
392,students,0.22182922443204062
393,foundation,0.2213821027342913
394,ectopic,0.2210360510199277
395,wait,0.22055011598831678
396,cell,0.22049054199328602
397,ovaries,0.22003566067107733
398,place,0.21980041023773625
399,muscle,0.21935932454255333
400,injuries,0.2191863160293336
401,reducing,0.21869657011316512
402,stop,0.21799175810385837
403,area,0.2178425475928934
404,nabout,0.2175533855295299
405,nresearch,0.21638665746437238
406,plannedparenthood,0.2158088721942256
407,en,0.21561099904366562
408,illness,0.21558707184560102
409,led,0.21527928215001424
410,nhigh,0.21525408130004203
411,law,0.21523782212841439
412,levonorgestrel,0.21443082772488484
413,nprimary,0.21426625925237625
414,marketplace,0.2138698635804888
415,cases,0.2137867034919823
416,infections,0.21294109189709082
417,gov,0.2126711730671288
418,hypertension,0.2122791925714993
419,approach,0.21218753826168546
420,americans,0.21150397452345196
421,permanent,0.21146716754262035
422,families,0.2109491428584972
423,nsharetweet,0.20992870921177614
424,herpes,0.20954862021435303
425,federal,0.20952227984842006
426,early,0.20944469317602704
427,nsterilization,0.20931365132587262
428,ndonate,0.2087038180152673
429,legal,0.20832242641271864
430,newsletters,0.2078999936716513
431,member,0.20775387475955429
432,consent,0.2072278727715235
433,educators,0.20688943046019997
434,ny,0.20687926677981508
435,aid,0.20681112078661873
436,fertility,0.20670286819926312
437,relieve,0.2062152029902471
438,ovulation,0.20610184946549717
439,np,0.20592720596778016
440,ring,0.20587490582075715
441,lng,0.2053374276529113
442,nnew,0.204845075317653
443,story,0.2044830815347956
444,partner,0.20434368765393576
445,global,0.20308348283667804
446,important,0.20211220517317113
447,survey,0.2017972612764877
448,style,0.20136052036616614
449,x84,0.20064640336657247
450,endorse,0.20063352186813094
451,director,0.2005286003778131
452,insights,0.20044583957213374
453,nemergency,0.2002451984741454
454,checker,0.20017149016842997
455,example,0.19928721568293367
456,division,0.19893270443215905
457,best,0.1986030585553455
458,leg,0.19857165521903095
459,nstay,0.19856920929035954
460,increased,0.19819977426021096
461,long,0.19802398216723624
462,2017,0.19779645901382045
463,articles,0.19745946630746805
464,ns,0.19734851992440128
465,project,0.19705117681675974
466,rate,0.19630165213630127
467,nprogestin,0.1961783383265133
468,guidelines,0.19568741973087647
469,department,0.19562809778225027
470,chart,0.1955259993806002
471,vaginosis,0.1947816009974112
472,discover,0.19420600967269183
473,nhave,0.1941375801513848
474,cells,0.19395573299405441
475,advertising,0.19387113889764265
476,offices,0.1927515567403367
477,way,0.19250440599265445
478,collect,0.19200372903958524
479,common,0.19112832871096208
480,narthritis,0.19101040241391243
481,gynecologist,0.19061262346349872
482,exercise,0.19030536957688296
483,editor,0.18882258860741707
484,subject,0.18869271344515892
485,range,0.18866623960132894
486,review,0.18856379912299717
487,cirrhosis,0.18850546448416894
488,nshop,0.18820134697347812
489,therapy,0.18792486577323414
490,nyes,0.18751496476073898
491,nm,0.1874222865078648
492,nlocal,0.18702314387656171
493,ni,0.1868244645216156
494,medicine,0.18674772381979213
495,estrogen,0.18592254028589483
496,terms,0.1855731362237076
497,stress,0.18518583429711757
498,chance,0.18493767378047274
499,na,0.18490000258528952
500,highly,0.1837256113044774
501,ear,0.18365501651828142
502,respect,0.18324893197822295
503,sugar,0.1827498081747253
504,links,0.18265953412210473
505,spots,0.18218236894716303
506,disorder,0.18217372482245045
507,viruses,0.18157853081198283
508,diagnose,0.18155761728968514
509,free,0.1814957068342068
